timestamp,phase,code,valueA,valueB
412479.519731,camera,96,0.000833,800.000000
412479.752146,detection,65,3799.000000,0.000000
412479.754080,detection,32,0.004873,3799.000000
412479.754257,detection,66,0.004873,3799.000000
412479.846242,detection,65,863.000000,0.000000
412479.846413,detection,32,0.018190,863.000000
412479.846413,detection,66,0.018190,863.000000
412479.939697,detection,65,1199.000000,0.000000
412479.939943,detection,32,0.017324,1199.000000
412479.939943,detection,66,0.017324,1199.000000
412480.033515,detection,65,1140.000000,0.000000
412480.033814,detection,32,0.019433,1140.000000
412480.033814,detection,66,0.019433,1140.000000
412480.126787,detection,65,1073.000000,0.000000
412480.127030,detection,32,0.017854,1073.000000
412480.127031,detection,66,0.017854,1073.000000
412480.224747,detection,65,884.000000,0.000000
412480.224987,detection,32,0.015814,884.000000
412480.224988,detection,66,0.015814,884.000000
412480.323143,detection,65,890.000000,0.000000
412480.323315,detection,32,0.016433,890.000000
412480.323315,detection,66,0.016433,890.000000
412480.416313,detection,65,923.000000,0.000000
412480.416534,detection,32,0.015302,923.000000
412480.416534,detection,66,0.015302,923.000000
412480.504703,detection,65,848.000000,0.000000
412480.504880,detection,32,0.016195,848.000000
412480.504880,detection,66,0.016195,848.000000
412480.592777,detection,65,776.000000,0.000000
412480.592964,detection,32,0.017975,776.000000
412480.592965,detection,66,0.017975,776.000000
412480.682472,detection,65,923.000000,0.000000
412480.682675,detection,32,0.016827,923.000000
412480.682675,detection,66,0.016827,923.000000
412480.771325,detection,65,919.000000,0.000000
412480.771538,detection,32,0.016463,919.000000
412480.771539,detection,66,0.016463,919.000000
412480.859830,detection,65,946.000000,0.000000
412480.860031,detection,32,0.015595,946.000000
412480.860032,detection,66,0.015595,946.000000
412480.949642,detection,65,986.000000,0.000000
412480.949856,detection,32,0.015360,986.000000
412480.949856,detection,66,0.015360,986.000000
412481.038825,detection,65,922.000000,0.000000
412481.039011,detection,32,0.014746,922.000000
412481.039011,detection,66,0.014746,922.000000
412481.127737,detection,65,956.000000,0.000000
412481.127954,detection,32,0.014076,956.000000
412481.127954,detection,66,0.014076,956.000000
412481.218128,detection,65,1973.000000,0.000000
412481.218554,detection,32,0.004130,1973.000000
412481.218555,detection,66,0.004130,1973.000000
412481.307884,detection,65,4862.000000,0.000000
412481.308931,detection,32,0.018374,4862.000000
412481.308931,detection,66,0.018374,4862.000000
412481.398242,detection,65,4998.000000,0.000000
412481.399325,detection,32,0.019735,4998.000000
412481.399325,detection,66,0.019735,4998.000000
412481.484246,detection,65,5124.000000,0.000000
412481.485277,detection,32,0.020999,5124.000000
412481.485278,detection,66,0.020999,5124.000000
412481.571950,detection,65,5216.000000,0.000000
412481.573015,detection,32,0.020702,5216.000000
412481.573016,detection,66,0.020702,5216.000000
412481.658683,detection,65,5040.000000,0.000000
412481.659721,detection,32,0.019619,5040.000000
412481.659721,detection,66,0.019619,5040.000000
412481.742487,detection,65,5104.000000,0.000000
412481.743591,detection,32,0.018809,5104.000000
412481.743592,detection,66,0.018809,5104.000000
412481.823537,detection,65,5002.000000,0.000000
412481.824435,detection,32,0.017836,5002.000000
412481.824435,detection,66,0.017836,5002.000000
412481.906835,detection,65,4934.000000,0.000000
412481.907886,detection,32,0.017962,4934.000000
412481.907886,detection,66,0.017962,4934.000000
412481.991570,detection,65,4816.000000,0.000000
412481.992529,detection,32,0.017974,4816.000000
412481.992530,detection,66,0.017974,4816.000000
412482.076554,detection,65,4749.000000,0.000000
412482.077499,detection,32,0.016387,4749.000000
412482.077499,detection,66,0.016387,4749.000000
412482.160425,detection,65,4544.000000,0.000000
412482.161285,detection,32,0.014135,4544.000000
412482.161285,detection,66,0.014135,4544.000000
412482.243570,detection,65,4196.000000,0.000000
412482.244365,detection,32,0.011516,4196.000000
412482.244365,detection,66,0.011516,4196.000000
412482.326846,detection,65,4400.000000,0.000000
412482.327721,detection,32,0.010673,4400.000000
412482.327721,detection,66,0.010673,4400.000000
412482.409633,detection,65,4433.000000,0.000000
412482.410472,detection,32,0.011795,4433.000000
412482.410473,detection,66,0.011795,4433.000000
412482.492265,detection,65,4443.000000,0.000000
412482.493107,detection,32,0.012922,4443.000000
412482.493107,detection,66,0.012922,4443.000000
412482.574723,detection,65,4472.000000,0.000000
412482.575642,detection,32,0.014390,4472.000000
412482.575642,detection,66,0.014390,4472.000000
412482.659448,detection,65,4594.000000,0.000000
412482.660351,detection,32,0.015715,4594.000000
412482.660351,detection,66,0.015715,4594.000000
412482.744182,detection,65,4446.000000,0.000000
412482.745035,detection,32,0.014246,4446.000000
412482.745035,detection,66,0.014246,4446.000000
412482.828396,detection,65,4565.000000,0.000000
412482.829317,detection,32,0.013904,4565.000000
412482.829317,detection,66,0.013904,4565.000000
412482.912802,detection,65,4644.000000,0.000000
412482.913740,detection,32,0.016697,4644.000000
412482.913740,detection,66,0.016697,4644.000000
412482.996751,detection,65,4719.000000,0.000000
412482.997716,detection,32,0.016904,4719.000000
412482.997716,detection,66,0.016904,4719.000000
412483.080780,detection,65,4561.000000,0.000000
412483.081696,detection,32,0.015515,4561.000000
412483.081696,detection,66,0.015515,4561.000000
412483.164850,detection,65,4334.000000,0.000000
412483.165720,detection,32,0.013184,4334.000000
412483.165720,detection,66,0.013184,4334.000000
412483.248433,detection,65,4501.000000,0.000000
412483.249294,detection,32,0.015487,4501.000000
412483.249294,detection,66,0.015487,4501.000000
412483.332071,detection,65,4506.000000,0.000000
412483.332935,detection,32,0.016718,4506.000000
412483.332935,detection,66,0.016718,4506.000000
412483.415379,detection,65,4432.000000,0.000000
412483.416247,detection,32,0.012203,4432.000000
412483.416247,detection,66,0.012203,4432.000000
412483.498901,detection,65,4430.000000,0.000000
412483.499749,detection,32,0.015732,4430.000000
412483.499749,detection,66,0.015732,4430.000000
412483.582546,detection,65,4298.000000,0.000000
412483.583412,detection,32,0.013779,4298.000000
412483.583412,detection,66,0.013779,4298.000000
412483.666429,detection,65,4154.000000,0.000000
412483.667224,detection,32,0.013224,4154.000000
412483.667224,detection,66,0.013224,4154.000000
412483.750065,detection,65,4454.000000,0.000000
412483.750935,detection,32,0.015818,4454.000000
412483.750935,detection,66,0.015818,4454.000000
412483.833498,detection,65,4386.000000,0.000000
412483.834390,detection,32,0.015322,4386.000000
412483.834391,detection,66,0.015322,4386.000000
412483.916802,detection,65,4466.000000,0.000000
412483.917666,detection,32,0.015485,4466.000000
412483.917666,detection,66,0.015485,4466.000000
412484.000108,detection,65,4712.000000,0.000000
412484.001056,detection,32,0.018409,4712.000000
412484.001056,detection,66,0.018409,4712.000000
412484.085724,detection,65,4785.000000,0.000000
412484.086824,detection,32,0.017157,4785.000000
412484.086824,detection,66,0.017157,4785.000000
412484.167292,detection,65,4857.000000,0.000000
412484.168219,detection,32,0.018600,4857.000000
412484.168219,detection,66,0.018600,4857.000000
412484.248524,detection,65,4567.000000,0.000000
412484.249389,detection,32,0.015807,4567.000000
412484.249389,detection,66,0.015807,4567.000000
412484.329051,detection,65,4601.000000,0.000000
412484.329941,detection,32,0.017214,4601.000000
412484.329941,detection,66,0.017214,4601.000000
412484.409531,detection,65,4553.000000,0.000000
412484.410414,detection,32,0.013969,4553.000000
412484.410414,detection,66,0.013969,4553.000000
412484.490187,detection,65,4563.000000,0.000000
412484.491110,detection,32,0.016513,4563.000000
412484.491110,detection,66,0.016513,4563.000000
