timestamp,phase,code,valueA,valueB
530748.425466,camera,96,0.000833,800.000000
530748.667936,detection,65,542.000000,0.000000
530748.668393,detection,99,0.881944,0.903226
530748.668394,detection,34,5.750000,23.000000
530748.668531,detection,32,0.015579,542.000000
530748.668531,detection,33,0.881944,0.903226
530748.668531,detection,84,0.903226,0.000000
530748.668540,detection,66,0.015579,125.000000
530748.754441,detection,65,597.000000,0.000000
530748.754689,detection,99,0.880556,0.868217
530748.754689,detection,34,5.500000,22.000000
530748.754803,detection,32,0.014272,597.000000
530748.754804,detection,33,0.880556,0.868217
530748.754804,detection,84,0.868217,0.000000
530748.754804,detection,66,0.014272,130.000000
530748.842781,detection,65,2522.000000,0.000000
530748.843459,detection,99,0.895833,0.942373
530748.843459,detection,34,8.750000,70.000000
530748.843819,detection,32,0.005472,2522.000000
530748.843819,detection,33,0.895833,0.942373
530748.843819,detection,84,0.942373,0.000000
530748.843820,detection,66,0.005472,296.000000
530748.932509,detection,65,2532.000000,0.000000
530748.933111,detection,99,0.886111,0.945205
530748.933111,detection,34,8.625000,69.000000
530748.933470,detection,32,0.005603,2532.000000
530748.933471,detection,33,0.886111,0.945205
530748.933471,detection,84,0.945205,0.000000
530748.933472,detection,66,0.005603,293.000000
530749.022548,detection,65,2651.000000,0.000000
530749.023196,detection,99,0.888889,0.938567
530749.023196,detection,34,7.777778,70.000000
530749.023572,detection,32,0.006951,2651.000000
530749.023572,detection,33,0.888889,0.938567
530749.023572,detection,84,0.938567,0.000000
530749.023573,detection,66,0.006951,294.000000
530749.112508,detection,65,2478.000000,0.000000
530749.113146,detection,99,0.888889,0.937716
530749.113146,detection,34,8.375000,67.000000
530749.113527,detection,32,0.006525,2478.000000
530749.113527,detection,33,0.888889,0.937716
530749.113527,detection,84,0.937716,0.000000
530749.113528,detection,66,0.006525,290.000000
530749.202535,detection,65,2377.000000,0.000000
530749.203073,detection,99,0.891667,0.942652
530749.203073,detection,34,8.625000,69.000000
530749.203409,detection,32,0.006578,2377.000000
530749.203409,detection,33,0.891667,0.942652
530749.203410,detection,84,0.942652,0.000000
530749.203410,detection,66,0.006578,280.000000
530749.293422,detection,65,2367.000000,0.000000
530749.294004,detection,99,0.894444,0.950704
530749.294004,detection,34,8.625000,69.000000
530749.294340,detection,32,0.004683,2367.000000
530749.294340,detection,33,0.894444,0.950704
530749.294340,detection,84,0.950704,0.000000
530749.294342,detection,66,0.004683,285.000000
530749.384646,detection,65,2326.000000,0.000000
530749.385233,detection,99,0.898611,0.944056
530749.385233,detection,34,8.250000,66.000000
530749.385589,detection,32,0.004705,2326.000000
530749.385589,detection,33,0.898611,0.944056
530749.385589,detection,84,0.944056,0.000000
530749.385590,detection,66,0.004705,287.000000
530749.474721,detection,65,2298.000000,0.000000
530749.475253,detection,99,0.900000,0.936330
530749.475253,detection,34,8.625000,69.000000
530749.475578,detection,32,0.005632,2298.000000
530749.475578,detection,33,0.900000,0.936330
530749.475578,detection,84,0.936330,0.000000
530749.475579,detection,66,0.005632,268.000000
530749.564785,detection,65,2338.000000,0.000000
530749.565329,detection,99,0.900000,0.934307
530749.565329,detection,34,8.625000,69.000000
530749.565659,detection,32,0.004143,2338.000000
530749.565659,detection,33,0.900000,0.934307
530749.565659,detection,84,0.934307,0.000000
530749.565660,detection,66,0.004143,275.000000
530749.655177,detection,65,2336.000000,0.000000
530749.655718,detection,99,0.900000,0.941392
530749.655718,detection,34,8.750000,70.000000
530749.656053,detection,32,0.003729,2336.000000
530749.656053,detection,33,0.900000,0.941392
530749.656054,detection,84,0.941392,0.000000
530749.656055,detection,66,0.003729,274.000000
530749.745065,detection,65,2336.000000,0.000000
530749.745612,detection,99,0.901389,0.945848
530749.745612,detection,34,9.125000,73.000000
530749.745950,detection,32,0.004037,2336.000000
530749.745950,detection,33,0.901389,0.945848
530749.745950,detection,84,0.945848,0.000000
530749.745951,detection,66,0.004037,278.000000
530749.834604,detection,65,2285.000000,0.000000
530749.835129,detection,99,0.902778,0.944030
530749.835129,detection,34,9.125000,73.000000
530749.835453,detection,32,0.004495,2285.000000
530749.835454,detection,33,0.902778,0.944030
530749.835454,detection,84,0.944030,0.000000
530749.835455,detection,66,0.004495,269.000000
530749.923607,detection,65,2268.000000,0.000000
530749.924126,detection,99,0.901389,0.943182
530749.924126,detection,34,9.250000,74.000000
530749.924451,detection,32,0.004268,2268.000000
530749.924451,detection,33,0.901389,0.943182
530749.924451,detection,84,0.943182,0.000000
530749.924452,detection,66,0.004268,265.000000
530750.012806,detection,65,2182.000000,0.000000
530750.013316,detection,99,0.902778,0.940298
530750.013316,detection,34,8.500000,68.000000
530750.013627,detection,32,0.002629,2182.000000
530750.013627,detection,33,0.902778,0.940298
530750.013627,detection,84,0.940298,0.000000
530750.013628,detection,66,0.002629,269.000000
530750.101646,detection,65,2222.000000,0.000000
530750.102195,detection,99,0.929167,0.930403
530750.102195,detection,34,9.000000,72.000000
530750.102540,detection,32,0.002941,2222.000000
530750.102540,detection,33,0.929167,0.930403
530750.102540,detection,84,0.930403,0.000000
530750.102541,detection,66,0.002941,274.000000
530750.190684,detection,65,2221.000000,0.000000
530750.191235,detection,99,0.905556,0.937500
530750.191235,detection,34,9.125000,73.000000
530750.191586,detection,32,0.002657,2221.000000
530750.191586,detection,33,0.905556,0.937500
530750.191586,detection,84,0.937500,0.000000
530750.191587,detection,66,0.002657,273.000000
530750.280407,detection,65,2219.000000,0.000000
530750.280920,detection,99,0.906944,0.934545
530750.280920,detection,34,8.875000,71.000000
530750.281239,detection,32,0.002544,2219.000000
530750.281239,detection,33,0.906944,0.934545
530750.281239,detection,84,0.934545,0.000000
530750.281240,detection,66,0.002544,276.000000
530750.370450,detection,65,2148.000000,0.000000
530750.370960,detection,99,0.909722,0.932836
530750.370960,detection,34,10.142858,71.000000
530750.371265,detection,32,0.001886,2148.000000
530750.371265,detection,33,0.909722,0.932836
530750.371265,detection,84,0.932836,0.000000
530750.371266,detection,66,0.001886,269.000000
530750.459764,detection,65,2217.000000,0.000000
530750.460279,detection,99,0.911111,0.921147
530750.460279,detection,34,10.142858,71.000000
530750.460594,detection,32,0.001148,2217.000000
530750.460594,detection,33,0.911111,0.921147
530750.460594,detection,84,0.921147,0.000000
530750.460595,detection,66,0.001148,280.000000
530750.548057,detection,65,2177.000000,0.000000
530750.548561,detection,99,0.911111,0.927536
530750.548562,detection,34,9.857142,69.000000
530750.548873,detection,32,0.003535,2177.000000
530750.548873,detection,33,0.911111,0.927536
530750.548874,detection,84,0.927536,0.000000
530750.548874,detection,66,0.003535,277.000000
530750.636680,detection,65,2176.000000,0.000000
530750.637177,detection,99,0.913889,0.924731
530750.637177,detection,34,10.000000,70.000000
530750.637488,detection,32,0.003506,2176.000000
530750.637488,detection,33,0.913889,0.924731
530750.637488,detection,84,0.924731,0.000000
530750.637489,detection,66,0.003506,280.000000
530750.725212,detection,65,2091.000000,0.000000
530750.725727,detection,99,0.913889,0.929105
530750.725727,detection,34,9.857142,69.000000
530750.726046,detection,32,0.003144,2091.000000
530750.726046,detection,33,0.913889,0.929105
530750.726046,detection,84,0.929105,0.000000
530750.726047,detection,66,0.003144,269.000000
530750.813509,detection,65,2134.000000,0.000000
530750.814002,detection,99,0.915278,0.931655
530750.814002,detection,34,10.142858,71.000000
530750.814305,detection,32,0.001750,2134.000000
530750.814305,detection,33,0.915278,0.931655
530750.814305,detection,84,0.931655,0.000000
530750.814306,detection,66,0.001750,279.000000
530750.901711,detection,65,2142.000000,0.000000
530750.902233,detection,99,0.916667,0.934028
530750.902233,detection,34,9.714286,68.000000
530750.902535,detection,32,0.001973,2142.000000
530750.902535,detection,33,0.916667,0.934028
530750.902535,detection,84,0.934028,0.000000
530750.902536,detection,66,0.001973,289.000000
530750.990023,detection,65,2187.000000,0.000000
530750.990548,detection,99,0.916667,0.933099
530750.990548,detection,34,9.571428,67.000000
530750.990863,detection,32,0.000540,2187.000000
530750.990863,detection,33,0.916667,0.933099
530750.990863,detection,84,0.933099,0.000000
530750.990864,detection,66,0.000540,285.000000
530751.078598,detection,65,2136.000000,0.000000
530751.079119,detection,99,0.918056,0.936396
530751.079119,detection,34,9.285714,65.000000
530751.079420,detection,32,0.000224,2136.000000
530751.079420,detection,33,0.918056,0.936396
530751.079420,detection,84,0.936396,0.000000
530751.079421,detection,66,0.000224,284.000000
530751.166870,detection,65,2166.000000,0.000000
530751.167423,detection,99,0.918056,0.935484
530751.167423,detection,34,9.714286,68.000000
530751.167756,detection,32,0.000848,2166.000000
530751.167756,detection,33,0.918056,0.935484
530751.167756,detection,84,0.935484,0.000000
530751.167757,detection,66,0.000848,280.000000
530751.254821,detection,65,2158.000000,0.000000
530751.255407,detection,99,0.919444,0.934932
530751.255408,detection,34,9.428572,66.000000
530751.255737,detection,32,0.001487,2158.000000
530751.255737,detection,33,0.919444,0.934932
530751.255737,detection,84,0.934932,0.000000
530751.255738,detection,66,0.001487,293.000000
530751.342165,detection,65,2097.000000,0.000000
530751.342689,detection,99,0.919444,0.934545
530751.342689,detection,34,9.571428,67.000000
530751.342988,detection,32,0.000864,2097.000000
530751.342988,detection,33,0.919444,0.934545
530751.342988,detection,84,0.934545,0.000000
530751.342989,detection,66,0.000864,276.000000
530751.430196,detection,65,2169.000000,0.000000
530751.430689,detection,99,0.920833,0.939068
