timestamp,phase,code,valueA,valueB
636866.979419,camera,96,0.000833,800.000000
636867.281202,detection,65,283.000000,0.000000
636867.281469,detection,35,0.879518,84.000000
636867.281503,detection,34,3.858657,13.000000
636867.281528,detection,32,0.036466,283.000000
636867.281528,detection,98,0.495833,0.000000
636867.281529,detection,85,0.036466,0.495833
636867.281542,detection,66,0.036466,0.495833
636867.353436,detection,65,135.000000,0.000000
636867.353536,detection,35,0.851064,48.000000
636867.353544,detection,34,3.555556,10.000000
636867.353553,detection,32,0.026762,135.000000
636867.353553,detection,98,0.465278,0.000000
636867.353553,detection,85,0.026762,0.465278
636867.353554,detection,66,0.026762,0.465278
636867.428023,detection,65,1182.000000,0.000000
636867.428381,detection,35,0.927711,167.000000
636867.428402,detection,34,4.803722,34.000000
636867.428470,detection,32,0.003970,1182.000000
636867.428470,detection,98,0.631944,0.000000
636867.428470,detection,85,0.003970,0.631944
636867.428470,detection,66,0.003970,0.631944
636867.502765,detection,65,1142.000000,0.000000
636867.503080,detection,35,0.940000,151.000000
636867.503101,detection,34,4.495622,34.000000
636867.503164,detection,32,0.001951,1142.000000
636867.503164,detection,98,0.465278,0.000000
636867.503164,detection,85,0.001951,0.465278
636867.503165,detection,66,0.001951,0.465278
636867.578777,detection,65,1137.000000,0.000000
636867.579128,detection,35,0.933735,167.000000
636867.579148,detection,34,4.846965,33.000000
636867.579214,detection,32,0.006635,1137.000000
636867.579214,detection,98,0.479167,0.000000
636867.579214,detection,85,0.006635,0.479167
636867.579214,detection,66,0.006635,0.479167
636867.655209,detection,65,1125.000000,0.000000
636867.655526,detection,35,0.927152,152.000000
636867.655545,detection,34,4.728889,35.000000
636867.655610,detection,32,0.004535,1125.000000
636867.655610,detection,99,0.681944,0.000000
636867.655610,detection,85,0.004535,0.681944
636867.655610,detection,66,0.004535,0.681944
636867.732334,detection,65,1088.000000,0.000000
636867.732635,detection,35,0.929078,142.000000
636867.732653,detection,34,4.568015,35.000000
636867.732716,detection,32,0.003594,1088.000000
636867.732716,detection,98,0.466667,0.000000
636867.732717,detection,85,0.003594,0.466667
636867.732717,detection,66,0.003594,0.466667
