timestamp,phase,code,valueA,valueB
447300.335946,camera,96,0.000833,800.000000
447300.657134,detection,65,61.000000,0.000000
447300.657581,detection,32,0.001011,61.000000
447300.657581,detection,33,0.243056,0.800000
447300.657582,detection,85,0.001011,0.243056
447300.657593,detection,66,0.001011,31.000000
447300.728737,detection,65,561.000000,0.000000
447300.729118,detection,32,0.014392,561.000000
447300.729118,detection,33,0.593056,0.882353
447300.729118,detection,82,0.593056,0.000000
447300.729119,detection,66,0.014392,120.000000
447300.803557,detection,65,531.000000,0.000000
447300.803854,detection,32,0.007742,531.000000
447300.803854,detection,33,0.590278,0.890909
447300.803854,detection,82,0.590278,0.000000
447300.803854,detection,66,0.007742,111.000000
447300.875496,detection,65,548.000000,0.000000
447300.876195,detection,32,0.010876,548.000000
447300.876196,detection,33,0.591667,0.888889
447300.876196,detection,82,0.591667,0.000000
447300.876196,detection,66,0.010876,109.000000
447300.953491,detection,65,516.000000,0.000000
447300.953838,detection,32,0.010056,516.000000
447300.953838,detection,33,0.591667,0.898148
447300.953838,detection,82,0.591667,0.000000
447300.953839,detection,66,0.010056,109.000000
447301.035372,detection,65,513.000000,0.000000
447301.035713,detection,32,0.007311,513.000000
447301.035713,detection,33,0.590278,0.895238
447301.035713,detection,82,0.590278,0.000000
447301.035714,detection,66,0.007311,106.000000
447301.112783,detection,65,494.000000,0.000000
447301.113112,detection,32,0.008538,494.000000
447301.113112,detection,33,0.591667,0.882353
447301.113112,detection,82,0.591667,0.000000
447301.113113,detection,66,0.008538,103.000000
447301.191210,detection,65,472.000000,0.000000
447301.191487,detection,32,0.004337,472.000000
447301.191487,detection,33,0.590278,0.888889
447301.191487,detection,82,0.590278,0.000000
447301.191487,detection,66,0.004337,100.000000
447301.268161,detection,65,508.000000,0.000000
447301.268443,detection,32,0.006023,508.000000
447301.268443,detection,33,0.590278,0.885714
447301.268443,detection,82,0.590278,0.000000
447301.268444,detection,66,0.006023,106.000000
447301.344997,detection,65,494.000000,0.000000
447301.345267,detection,32,0.003937,494.000000
447301.345267,detection,33,0.590278,0.878788
447301.345267,detection,82,0.590278,0.000000
447301.345267,detection,66,0.003937,100.000000
447301.422094,detection,65,518.000000,0.000000
447301.422366,detection,32,0.007175,518.000000
447301.422366,detection,33,0.590278,0.888889
447301.422366,detection,82,0.590278,0.000000
447301.422367,detection,66,0.007175,100.000000
447301.499348,detection,65,507.000000,0.000000
447301.499620,detection,32,0.006828,507.000000
447301.499620,detection,33,0.590278,0.877358
447301.499620,detection,82,0.590278,0.000000
447301.499620,detection,66,0.006828,107.000000
447301.576312,detection,65,504.000000,0.000000
447301.576535,detection,32,0.005780,504.000000
447301.576535,detection,33,0.590278,0.878788
447301.576535,detection,82,0.590278,0.000000
447301.576535,detection,66,0.005780,100.000000
447301.653261,detection,65,513.000000,0.000000
447301.653500,detection,32,0.002216,513.000000
447301.653500,detection,33,0.588889,0.890000
447301.653500,detection,82,0.588889,0.000000
447301.653500,detection,66,0.002216,101.000000
447301.731556,detection,65,1317.000000,0.000000
447301.732119,detection,32,0.003689,1317.000000
447301.732119,detection,33,0.590278,0.943038
447301.732119,detection,82,0.590278,0.000000
447301.732120,detection,66,0.003689,159.000000
447301.809691,detection,65,1350.000000,0.000000
447301.810169,detection,32,0.004053,1350.000000
447301.810169,detection,33,0.590278,0.933333
447301.810169,detection,82,0.590278,0.000000
447301.810170,detection,66,0.004053,166.000000
447301.887800,detection,65,1383.000000,0.000000
447301.888317,detection,32,0.003306,1383.000000
447301.888317,detection,33,0.590278,0.947368
447301.888317,detection,82,0.590278,0.000000
447301.888318,detection,66,0.003306,172.000000
447301.966020,detection,65,1398.000000,0.000000
447301.966523,detection,32,0.004378,1398.000000
447301.966524,detection,33,0.654167,0.941860
447301.966524,detection,82,0.654167,0.000000
447301.966524,detection,66,0.004378,173.000000
447302.044451,detection,65,1401.000000,0.000000
447302.044957,detection,32,0.004769,1401.000000
447302.044957,detection,33,0.654167,0.935294
447302.044957,detection,82,0.654167,0.000000
447302.044958,detection,66,0.004769,171.000000
447302.122615,detection,65,1403.000000,0.000000
447302.123105,detection,32,0.003668,1403.000000
447302.123105,detection,33,0.590278,0.941520
