timestamp,phase,code,valueA,valueB
690055.548564,camera,96,0.000833,800.000000
690055.863507,detection,65,23.000000,0.000000
690055.863634,detection,35,0.812500,17.000000
690055.863662,detection,34,2.217391,3.000000
690055.863674,detection,32,0.011542,23.000000
690055.863674,detection,97,0.229167,0.000000
690055.863674,detection,85,0.011542,0.229167
690055.863675,detection,66,0.011542,2.217391
690055.863675,detection,127,0.011542,2.217391
690055.932436,detection,65,758.000000,0.000000
690055.932772,detection,35,0.904494,179.000000
690055.932791,detection,34,3.778364,16.000000
690055.932828,detection,32,0.029628,758.000000
690055.932828,detection,99,0.841667,0.000000
690055.932828,detection,85,0.029628,0.841667
690055.932829,detection,66,0.029628,3.778364
690055.932829,detection,127,0.029628,3.778364
690056.003045,detection,65,706.000000,0.000000
690056.003360,detection,35,0.893491,170.000000
690056.003379,detection,34,2.889518,12.000000
690056.003415,detection,32,0.034543,706.000000
690056.003415,detection,99,0.843056,0.000000
690056.003416,detection,85,0.034543,0.843056
690056.003416,detection,66,0.034543,2.889518
690056.003416,detection,127,0.034543,2.889518
690056.075108,detection,65,698.000000,0.000000
690056.075388,detection,35,0.908497,154.000000
690056.075405,detection,34,3.750716,17.000000
690056.075443,detection,32,0.023613,698.000000
690056.075443,detection,99,0.665278,0.000000
690056.075443,detection,85,0.023613,0.665278
690056.075443,detection,66,0.023613,3.750716
690056.075443,detection,127,0.023613,3.750716
690056.149390,detection,65,686.000000,0.000000
690056.149701,detection,35,0.896341,165.000000
690056.149720,detection,34,3.126822,13.000000
690056.149758,detection,32,0.020687,686.000000
690056.149758,detection,99,0.665278,0.000000
690056.149758,detection,85,0.020687,0.665278
690056.149759,detection,66,0.020687,3.126822
690056.149759,detection,127,0.020687,3.126822
690056.222583,detection,65,673.000000,0.000000
690056.222844,detection,35,0.909677,156.000000
690056.222859,detection,34,3.013373,13.000000
690056.222891,detection,32,0.020368,673.000000
690056.222891,detection,99,0.665278,0.000000
690056.222891,detection,85,0.020368,0.665278
690056.222891,detection,66,0.020368,3.013373
690056.222891,detection,127,0.020368,3.013373
690056.295890,detection,65,707.000000,0.000000
690056.296159,detection,35,0.909639,167.000000
690056.296176,detection,34,3.543140,15.000000
690056.296209,detection,32,0.021125,707.000000
690056.296209,detection,99,0.666667,0.000000
690056.296209,detection,85,0.021125,0.666667
690056.296209,detection,66,0.021125,3.543140
690056.296209,detection,127,0.021125,3.543140
690056.369227,detection,65,706.000000,0.000000
690056.369471,detection,35,0.910828,158.000000
690056.369487,detection,34,4.028329,18.000000
690056.369519,detection,32,0.023839,706.000000
690056.369519,detection,99,0.668056,0.000000
690056.369519,detection,85,0.023839,0.668056
690056.369520,detection,66,0.023839,4.028329
690056.369520,detection,127,0.023839,4.028329
690056.369612,detection,128,0.034543,1.000000
690056.369613,detection,129,0.250000,8.000000
690056.369613,detection,130,2.000000,1.000000
690056.369613,detection,144,0.034543,1.000000
690056.369615,detection,144,0.034543,1.000000
690056.369616,detection,126,8.000000,0.034543
690056.369616,detection,128,0.034543,1.000000
690056.369616,detection,144,0.034543,1.000000
690056.369616,detection,144,0.034543,1.000000
690056.443238,detection,65,709.000000,0.000000
690056.443475,detection,35,0.907895,153.000000
690056.443489,detection,34,4.531735,21.000000
690056.443520,detection,32,0.023126,709.000000
690056.443520,detection,99,0.669444,0.000000
690056.443520,detection,85,0.023126,0.669444
690056.443520,detection,66,0.023126,4.531735
690056.443520,detection,127,0.023126,4.531735
690056.516910,detection,65,722.000000,0.000000
690056.517157,detection,35,0.909677,156.000000
690056.517171,detection,34,4.753462,22.000000
690056.517203,detection,32,0.020147,722.000000
690056.517203,detection,99,0.672222,0.000000
690056.517203,detection,85,0.020147,0.672222
690056.517204,detection,66,0.020147,4.753462
690056.517204,detection,127,0.020147,4.753462
690056.590914,detection,65,683.000000,0.000000
690056.591141,detection,35,0.897436,157.000000
690056.591156,detection,34,4.137628,18.000000
690056.591187,detection,32,0.017991,683.000000
690056.591187,detection,99,0.672222,0.000000
690056.591187,detection,85,0.017991,0.672222
690056.591188,detection,66,0.017991,4.137628
690056.591188,detection,127,0.017991,4.137628
690056.665221,detection,65,672.000000,0.000000
690056.665444,detection,35,0.886667,151.000000
