timestamp,phase,code,valueA,valueB
738749.550176,camera,96,0.000833,800.000000
738749.868522,detection,65,0.000000,0.000000
738749.868535,detection,80,0.000000,0.000000
738749.868535,detection,66,0.000000,0.000000
738749.868535,detection,127,0.000000,0.000000
738749.943037,detection,65,579.000000,0.000000
738749.943361,detection,35,0.880282,143.000000
738749.943407,detection,34,4.445596,18.000000
738749.943453,detection,32,0.026845,579.000000
738749.943453,detection,99,0.725000,0.000000
738749.943453,detection,85,0.026845,0.725000
738749.943453,detection,66,0.026845,4.445596
738749.943453,detection,127,0.026845,4.445596
738750.019640,detection,65,640.000000,0.000000
738750.019893,detection,35,0.883871,156.000000
738750.019913,detection,34,4.387500,18.000000
738750.019950,detection,32,0.029861,640.000000
738750.019950,detection,99,0.722222,0.000000
738750.019950,detection,85,0.029861,0.722222
738750.019951,detection,66,0.029861,4.387500
738750.019951,detection,127,0.029861,4.387500
738750.097715,detection,65,559.000000,0.000000
738750.097926,detection,35,0.893130,132.000000
738750.097943,detection,34,4.722719,20.000000
738750.097977,detection,32,0.021361,559.000000
738750.097977,detection,99,0.722222,0.000000
738750.097977,detection,85,0.021361,0.722222
738750.097977,detection,66,0.021361,4.722719
738750.097977,detection,127,0.021361,4.722719
738750.176600,detection,65,565.000000,0.000000
738750.176821,detection,35,0.884354,148.000000
738750.176840,detection,34,3.667257,14.000000
738750.176873,detection,32,0.019497,565.000000
738750.176873,detection,99,0.723611,0.000000
738750.176873,detection,85,0.019497,0.723611
738750.176873,detection,66,0.019497,3.667257
738750.176874,detection,127,0.019497,3.667257
738750.255897,detection,65,583.000000,0.000000
738750.256114,detection,35,0.880282,143.000000
738750.256132,detection,34,4.169812,17.000000
738750.256165,detection,32,0.012454,583.000000
738750.256165,detection,99,0.723611,0.000000
738750.256166,detection,85,0.012454,0.723611
738750.256166,detection,66,0.012454,4.169812
738750.256166,detection,127,0.012454,4.169812
738750.335696,detection,65,524.000000,0.000000
738750.335900,detection,35,0.875912,138.000000
738750.335917,detection,34,4.213740,16.000000
738750.335949,detection,32,0.017172,524.000000
738750.335949,detection,99,0.722222,0.000000
738750.335949,detection,85,0.017172,0.722222
738750.335949,detection,66,0.017172,4.213740
738750.335949,detection,127,0.017172,4.213740
738750.415649,detection,65,521.000000,0.000000
738750.415829,detection,35,0.886364,133.000000
738750.415845,detection,34,3.063340,12.000000
738750.415872,detection,32,0.023443,521.000000
738750.415872,detection,99,0.722222,0.000000
738750.415872,detection,85,0.023443,0.722222
738750.415872,detection,66,0.023443,3.063340
738750.415872,detection,127,0.023443,3.063340
738750.496347,detection,65,536.000000,0.000000
738750.496539,detection,35,0.886364,133.000000
738750.496556,detection,34,4.218284,17.000000
738750.496586,detection,32,0.015876,536.000000
738750.496586,detection,99,0.722222,0.000000
738750.496586,detection,85,0.015876,0.722222
738750.496587,detection,66,0.015876,4.218284
738750.496587,detection,127,0.015876,4.218284
738750.496643,detection,128,0.029861,1.000000
738750.496643,detection,129,0.000000,8.000000
738750.496643,detection,130,2.000000,1.000000
738750.496643,detection,144,0.029861,1.000000
738750.496647,detection,144,0.029861,1.000000
738750.496648,detection,126,8.000000,0.029861
738750.496648,detection,128,0.029861,1.000000
738750.496648,detection,144,0.029861,1.000000
738750.496648,detection,144,0.029861,1.000000
738750.578031,detection,65,536.000000,0.000000
738750.578211,detection,35,0.891473,130.000000
738750.578227,detection,34,4.123134,17.000000
738750.578257,detection,32,0.019165,536.000000
738750.578258,detection,99,0.723611,0.000000
738750.578258,detection,85,0.019165,0.723611
738750.578258,detection,66,0.019165,4.123134
738750.578258,detection,127,0.019165,4.123134
738750.659289,detection,65,551.000000,0.000000
738750.659461,detection,35,0.891473,130.000000
738750.659476,detection,34,3.774955,16.000000
738750.659506,detection,32,0.018358,551.000000
738750.659506,detection,99,0.723611,0.000000
738750.659506,detection,85,0.018358,0.723611
738750.659506,detection,66,0.018358,3.774955
738750.659506,detection,127,0.018358,3.774955
738750.740854,detection,65,540.000000,0.000000
738750.741101,detection,35,0.894309,124.000000
738750.741116,detection,34,3.674074,16.000000
738750.741145,detection,32,0.016830,540.000000
738750.741145,detection,99,0.725000,0.000000
738750.741145,detection,85,0.016830,0.725000
738750.741146,detection,66,0.016830,3.674074
738750.741146,detection,127,0.016830,3.674074
738750.822749,detection,65,538.000000,0.000000
738750.822939,detection,35,0.884615,131.000000
738750.822955,detection,34,3.895911,16.000000
738750.822986,detection,32,0.019175,538.000000
738750.822986,detection,99,0.725000,0.000000
738750.822986,detection,85,0.019175,0.725000
738750.822986,detection,66,0.019175,3.895911
738750.822986,detection,127,0.019175,3.895911
738750.904726,detection,65,520.000000,0.000000
738750.904900,detection,35,0.882812,129.000000
738750.904915,detection,34,5.209615,21.000000
738750.904944,detection,32,0.012438,520.000000
738750.904944,detection,99,0.725000,0.000000
738750.904944,detection,85,0.012438,0.725000
738750.904944,detection,66,0.012438,5.209615
738750.904944,detection,127,0.012438,5.209615
738750.987410,detection,65,1323.000000,0.000000
738750.987848,detection,35,0.912371,195.000000
738750.987872,detection,34,6.927437,47.000000
738750.987948,detection,32,0.025137,1323.000000
738750.987948,detection,99,0.729167,0.000000
738750.987948,detection,85,0.025137,0.729167
738750.987948,detection,66,0.025137,6.927437
738750.987949,detection,127,0.025137,6.927437
738751.070399,detection,65,1479.000000,0.000000
738751.070875,detection,35,0.920188,214.000000
738751.070899,detection,34,7.234618,50.000000
738751.070982,detection,32,0.021791,1479.000000
738751.070982,detection,99,0.890278,0.000000
738751.070982,detection,85,0.021791,0.890278
738751.070983,detection,66,0.021791,7.234618
738751.070983,detection,127,0.021791,7.234618
738751.154027,detection,65,1543.000000,0.000000
738751.154503,detection,35,0.927536,208.000000
738751.154528,detection,34,7.279326,54.000000
738751.154618,detection,32,0.023098,1543.000000
738751.154618,detection,99,0.729167,0.000000
738751.154618,detection,85,0.023098,0.729167
738751.154618,detection,66,0.023098,7.279326
738751.154618,detection,127,0.023098,7.279326
738751.154630,detection,128,0.025137,1.000000
738751.154630,detection,129,0.125000,8.000000
738751.154631,detection,130,2.000000,1.000000
738751.154631,detection,144,0.025137,1.000000
738751.154631,detection,144,0.025137,1.000000
738751.154632,detection,126,8.000000,0.025137
738751.154632,detection,128,0.025137,1.000000
738751.154632,detection,144,0.025137,1.000000
738751.154632,detection,144,0.025137,1.000000
738751.237590,detection,65,1570.000000,0.000000
738751.238071,detection,35,0.913876,210.000000
738751.238096,detection,34,7.222930,54.000000
738751.238187,detection,32,0.023836,1570.000000
738751.238187,detection,99,0.729167,0.000000
738751.238187,detection,85,0.023836,0.729167
738751.238187,detection,66,0.023836,7.222930
738751.238187,detection,127,0.023836,7.222930
738751.321058,detection,65,1576.000000,0.000000
738751.321546,detection,35,0.900000,211.000000
738751.321569,detection,34,6.961929,52.000000
738751.321644,detection,32,0.022009,1576.000000
738751.321644,detection,99,0.729167,0.000000
738751.321644,detection,85,0.022009,0.729167
738751.321644,detection,66,0.022009,6.961929
738751.321644,detection,127,0.022009,6.961929
738751.404368,detection,65,1593.000000,0.000000
738751.404850,detection,35,0.913043,208.000000
738751.404873,detection,34,6.528563,50.000000
738751.404953,detection,32,0.022148,1593.000000
738751.404953,detection,99,0.729167,0.000000
738751.404953,detection,85,0.022148,0.729167
738751.404954,detection,66,0.022148,6.528563
738751.404954,detection,127,0.022148,6.528563
738751.487664,detection,65,1624.000000,0.000000
738751.488149,detection,35,0.892683,206.000000
738751.488172,detection,34,6.596059,52.000000
738751.488254,detection,32,0.023044,1624.000000
738751.488254,detection,99,0.729167,0.000000
738751.488254,detection,85,0.023044,0.729167
738751.488254,detection,66,0.023044,6.596059
738751.488254,detection,127,0.023044,6.596059
738751.572084,detection,65,1623.000000,0.000000
738751.572527,detection,35,0.902564,196.000000
738751.572548,detection,34,6.038201,50.000000
738751.572629,detection,32,0.023633,1623.000000
738751.572629,detection,99,0.729167,0.000000
738751.572629,detection,85,0.023633,0.729167
738751.572630,detection,66,0.023633,6.038201
738751.572630,detection,127,0.023633,6.038201
738751.655949,detection,65,1672.000000,0.000000
738751.656441,detection,35,0.903846,209.000000
738751.656464,detection,34,6.625000,53.000000
738751.656547,detection,32,0.023448,1672.000000
738751.656547,detection,99,0.729167,0.000000
738751.656547,detection,85,0.023448,0.729167
738751.656547,detection,66,0.023448,6.625000
738751.656547,detection,127,0.023448,6.625000
738751.739595,detection,65,1640.000000,0.000000
738751.740087,detection,35,0.905660,213.000000
738751.740110,detection,34,6.753658,52.000000
738751.740192,detection,32,0.023807,1640.000000
738751.740192,detection,99,0.729167,0.000000
738751.740192,detection,85,0.023807,0.729167
738751.740192,detection,66,0.023807,6.753658
738751.740192,detection,127,0.023807,6.753658
738751.823543,detection,65,1607.000000,0.000000
738751.823984,detection,35,0.904040,199.000000
738751.824004,detection,34,6.315495,51.000000
738751.824081,detection,32,0.024181,1607.000000
738751.824081,detection,99,0.729167,0.000000
738751.824081,detection,85,0.024181,0.729167
738751.824081,detection,66,0.024181,6.315495
738751.824082,detection,127,0.024181,6.315495
738751.824098,detection,128,0.024181,1.000000
738751.824098,detection,129,0.000000,8.000000
738751.824098,detection,130,2.000000,1.000000
738751.824101,detection,144,0.024181,1.000000
738751.824104,detection,144,0.024181,1.000000
738751.824109,detection,126,8.000000,0.024181
738751.824109,detection,128,0.024181,1.000000
738751.824109,detection,144,0.024181,1.000000
738751.824110,detection,144,0.024181,1.000000
738751.907197,detection,65,1689.000000,0.000000
738751.907688,detection,35,0.907317,206.000000
738751.907710,detection,34,6.464180,53.000000
738751.907794,detection,32,0.022941,1689.000000
738751.907794,detection,99,0.729167,0.000000
738751.907794,detection,85,0.022941,0.729167
738751.907794,detection,66,0.022941,6.464180
738751.907794,detection,127,0.022941,6.464180
738751.991162,detection,65,1680.000000,0.000000
738751.991647,detection,35,0.909091,210.000000
738751.991670,detection,34,6.250000,50.000000
738751.991754,detection,32,0.023330,1680.000000
738751.991754,detection,99,0.729167,0.000000
738751.991754,detection,85,0.023330,0.729167
738751.991755,detection,66,0.023330,6.250000
738751.991755,detection,127,0.023330,6.250000
738752.075200,detection,65,1664.000000,0.000000
738752.075690,detection,35,0.899038,209.000000
738752.075712,detection,34,6.656851,53.000000
738752.075796,detection,32,0.021823,1664.000000
738752.075796,detection,99,0.729167,0.000000
738752.075796,detection,85,0.021823,0.729167
738752.075797,detection,66,0.021823,6.656851
738752.075797,detection,127,0.021823,6.656851
738752.159550,detection,65,1639.000000,0.000000
738752.160062,detection,35,0.894009,218.000000
738752.160086,detection,34,7.315436,55.000000
738752.160168,detection,32,0.022746,1639.000000
738752.160169,detection,99,0.729167,0.000000
738752.160169,detection,85,0.022746,0.729167
738752.160169,detection,66,0.022746,7.315436
738752.160169,detection,127,0.022746,7.315436
738752.243562,detection,65,1607.000000,0.000000
738752.244042,detection,35,0.903846,209.000000
738752.244066,detection,34,7.023024,54.000000
738752.244147,detection,32,0.025700,1607.000000
738752.244147,detection,99,0.729167,0.000000
738752.244147,detection,85,0.025700,0.729167
738752.244147,detection,66,0.025700,7.023024
738752.244147,detection,127,0.025700,7.023024
738752.328025,detection,65,1592.000000,0.000000
738752.328467,detection,35,0.902062,195.000000
738752.328488,detection,34,6.736809,55.000000
738752.328568,detection,32,0.025309,1592.000000
738752.328568,detection,99,0.729167,0.000000
738752.328568,detection,85,0.025309,0.729167
738752.328568,detection,66,0.025309,6.736809
738752.328569,detection,127,0.025309,6.736809
738752.412367,detection,65,1595.000000,0.000000
738752.412825,detection,35,0.898058,207.000000
738752.412847,detection,34,7.008150,54.000000
738752.412928,detection,32,0.025392,1595.000000
738752.412928,detection,99,0.729167,0.000000
738752.412928,detection,85,0.025392,0.729167
738752.412928,detection,66,0.025392,7.008150
738752.412928,detection,127,0.025392,7.008150
738752.497206,detection,65,1597.000000,0.000000
738752.497667,detection,35,0.916667,205.000000
738752.497691,detection,34,6.803381,53.000000
738752.497777,detection,32,0.024228,1597.000000
738752.497777,detection,99,0.729167,0.000000
738752.497777,detection,85,0.024228,0.729167
738752.497778,detection,66,0.024228,6.803381
738752.497778,detection,127,0.024228,6.803381
738752.497791,detection,128,0.025700,1.000000
738752.497791,detection,129,0.000000,8.000000
738752.497791,detection,130,2.000000,1.000000
738752.497791,detection,144,0.025700,1.000000
738752.497792,detection,144,0.025700,1.000000
738752.497793,detection,126,8.000000,0.025700
738752.497793,detection,128,0.025700,1.000000
738752.497793,detection,144,0.025700,1.000000
738752.497793,detection,144,0.025700,1.000000
738752.583087,detection,65,1557.000000,0.000000
738752.583550,detection,35,0.905473,202.000000
738752.583573,detection,34,6.876043,53.000000
738752.583652,detection,32,0.024738,1557.000000
738752.583652,detection,99,0.729167,0.000000
738752.583652,detection,85,0.024738,0.729167
738752.583652,detection,66,0.024738,6.876043
738752.583652,detection,127,0.024738,6.876043
738752.668425,detection,65,1558.000000,0.000000
738752.668845,detection,35,0.912821,196.000000
738752.668865,detection,34,6.290116,50.000000
738752.668940,detection,32,0.024450,1558.000000
738752.668940,detection,99,0.729167,0.000000
738752.668940,detection,85,0.024450,0.729167
738752.668940,detection,66,0.024450,6.290116
738752.668940,detection,127,0.024450,6.290116
738752.753536,detection,65,1517.000000,0.000000
738752.753964,detection,35,0.921875,193.000000
738752.753985,detection,34,6.361239,50.000000
738752.754063,detection,32,0.025116,1517.000000
738752.754063,detection,99,0.729167,0.000000
738752.754063,detection,85,0.025116,0.729167
738752.754063,detection,66,0.025116,6.361239
738752.754063,detection,127,0.025116,6.361239
738752.838515,detection,65,1556.000000,0.000000
738752.839011,detection,35,0.909091,221.000000
738752.839036,detection,34,7.101542,50.000000
738752.839116,detection,32,0.025251,1556.000000
738752.839116,detection,99,0.729167,0.000000
738752.839116,detection,85,0.025251,0.729167
738752.839116,detection,66,0.025251,7.101542
738752.839116,detection,127,0.025251,7.101542
738752.923226,detection,65,1504.000000,0.000000
738752.923711,detection,35,0.923445,210.000000
738752.923735,detection,34,6.562500,47.000000
738752.923816,detection,32,0.024304,1504.000000
738752.923816,detection,99,0.729167,0.000000
738752.923816,detection,85,0.024304,0.729167
738752.923816,detection,66,0.024304,6.562500
738752.923816,detection,127,0.024304,6.562500
738753.008788,detection,65,1453.000000,0.000000
738753.009207,detection,35,0.908654,209.000000
738753.009229,detection,34,6.328974,44.000000
738753.009299,detection,32,0.025139,1453.000000
738753.009299,detection,99,0.729167,0.000000
738753.009299,detection,85,0.025139,0.729167
738753.009299,detection,66,0.025139,6.328974
738753.009299,detection,127,0.025139,6.328974
738753.093835,detection,65,1463.000000,0.000000
738753.094286,detection,35,0.911765,205.000000
738753.094309,detection,34,6.025290,43.000000
738753.094382,detection,32,0.024918,1463.000000
738753.094382,detection,99,0.727778,0.000000
738753.094382,detection,85,0.024918,0.727778
738753.094383,detection,66,0.024918,6.025290
738753.094383,detection,127,0.024918,6.025290
738753.178860,detection,65,1458.000000,0.000000
738753.179306,detection,35,0.912621,207.000000
738753.179328,detection,34,6.246913,44.000000
738753.179403,detection,32,0.025294,1458.000000
738753.179403,detection,99,0.729167,0.000000
738753.179403,detection,85,0.025294,0.729167
738753.179404,detection,66,0.025294,6.246913
738753.179404,detection,127,0.025294,6.246913
738753.179416,detection,128,0.025294,1.000000
738753.179417,detection,129,0.000000,8.000000
738753.179417,detection,130,2.000000,1.000000
738753.179417,detection,144,0.025294,1.000000
738753.179418,detection,144,0.025294,1.000000
738753.179418,detection,126,8.000000,0.025294
738753.179418,detection,128,0.025294,1.000000
738753.179418,detection,144,0.025294,1.000000
738753.179418,detection,144,0.025294,1.000000
738753.264159,detection,65,1442.000000,0.000000
738753.264644,detection,35,0.906542,215.000000
738753.264670,detection,34,7.305825,49.000000
738753.264748,detection,32,0.026995,1442.000000
738753.264748,detection,99,0.729167,0.000000
738753.264748,detection,85,0.026995,0.729167
738753.264748,detection,66,0.026995,7.305825
738753.264748,detection,127,0.026995,7.305825
738753.349717,detection,65,1462.000000,0.000000
738753.350184,detection,35,0.908676,220.000000
738753.350209,detection,34,7.373461,49.000000
738753.350284,detection,32,0.025600,1462.000000
738753.350284,detection,99,0.729167,0.000000
738753.350284,detection,85,0.025600,0.729167
738753.350285,detection,66,0.025600,7.373461
738753.350285,detection,127,0.025600,7.373461
738753.434897,detection,65,1460.000000,0.000000
738753.435354,detection,35,0.894737,210.000000
738753.435377,detection,34,7.335616,51.000000
738753.435451,detection,32,0.025303,1460.000000
738753.435451,detection,99,0.729167,0.000000
738753.435451,detection,85,0.025303,0.729167
738753.435451,detection,66,0.025303,7.335616
738753.435451,detection,127,0.025303,7.335616
738753.521086,detection,65,1419.000000,0.000000
738753.521586,detection,35,0.906977,216.000000
738753.521611,detection,34,7.154334,47.000000
738753.521687,detection,32,0.024170,1419.000000
738753.521687,detection,99,0.727778,0.000000
738753.521687,detection,85,0.024170,0.727778
738753.521687,detection,66,0.024170,7.154334
738753.521688,detection,127,0.024170,7.154334
738753.607187,detection,65,1498.000000,0.000000
738753.607690,detection,35,0.915888,215.000000
738753.607715,detection,34,7.463284,52.000000
738753.607797,detection,32,0.023494,1498.000000
738753.607797,detection,99,0.727778,0.000000
738753.607797,detection,85,0.023494,0.727778
738753.607797,detection,66,0.023494,7.463284
738753.607797,detection,127,0.023494,7.463284
738753.692983,detection,65,1471.000000,0.000000
738753.693416,detection,35,0.899498,200.000000
738753.693438,detection,34,7.749830,57.000000
738753.693512,detection,32,0.026897,1471.000000
738753.693512,detection,99,0.729167,0.000000
738753.693512,detection,85,0.026897,0.729167
738753.693513,detection,66,0.026897,7.749830
738753.693513,detection,127,0.026897,7.749830
738753.778742,detection,65,1556.000000,0.000000
738753.779283,detection,35,0.902222,226.000000
738753.779309,detection,34,8.278920,57.000000
738753.779386,detection,32,0.021968,1556.000000
738753.779386,detection,99,0.729167,0.000000
738753.779387,detection,85,0.021968,0.729167
738753.779387,detection,66,0.021968,8.278920
738753.779387,detection,127,0.021968,8.278920
738753.864391,detection,65,1560.000000,0.000000
738753.864903,detection,35,0.903084,228.000000
738753.864928,detection,34,7.892308,54.000000
738753.865006,detection,32,0.022977,1560.000000
738753.865007,detection,99,0.729167,0.000000
738753.865007,detection,85,0.022977,0.729167
738753.865007,detection,66,0.022977,7.892308
738753.865007,detection,127,0.022977,7.892308
738753.865020,detection,128,0.026995,1.000000
738753.865020,detection,129,0.000000,8.000000
738753.865020,detection,130,2.000000,1.000000
738753.865021,detection,144,0.026995,1.000000
738753.865022,detection,144,0.026995,1.000000
738753.865023,detection,126,8.000000,0.026995
738753.865023,detection,128,0.026995,1.000000
738753.865023,detection,144,0.026995,1.000000
738753.865023,detection,144,0.026995,1.000000
738753.950178,detection,65,1449.000000,0.000000
738753.950670,detection,35,0.911215,215.000000
738753.950694,detection,34,7.864044,53.000000
738753.950771,detection,32,0.024816,1449.000000
738753.950771,detection,99,0.729167,0.000000
738753.950771,detection,85,0.024816,0.729167
738753.950771,detection,66,0.024816,7.864044
738753.950772,detection,127,0.024816,7.864044
738754.036008,detection,65,1490.000000,0.000000
738754.036502,detection,35,0.910714,225.000000
738754.036526,detection,34,8.305368,55.000000
738754.036603,detection,32,0.024014,1490.000000
738754.036603,detection,99,0.729167,0.000000
738754.036603,detection,85,0.024014,0.729167
738754.036603,detection,66,0.024014,8.305368
738754.036603,detection,127,0.024014,8.305368
738754.121888,detection,65,1464.000000,0.000000
738754.122365,detection,35,0.906863,205.000000
738754.122389,detection,34,7.841530,56.000000
738754.122467,detection,32,0.026729,1464.000000
738754.122467,detection,99,0.729167,0.000000
738754.122467,detection,85,0.026729,0.729167
738754.122468,detection,66,0.026729,7.841530
738754.122468,detection,127,0.026729,7.841530
738754.207750,detection,65,1506.000000,0.000000
738754.208227,detection,35,0.919811,213.000000
738754.208250,detection,34,8.486055,60.000000
738754.208326,detection,32,0.022487,1506.000000
738754.208326,detection,99,0.729167,0.000000
738754.208326,detection,85,0.022487,0.729167
738754.208326,detection,66,0.022487,8.486055
738754.208327,detection,127,0.022487,8.486055
738754.293660,detection,65,1462.000000,0.000000
738754.294191,detection,35,0.902222,226.000000
738754.294217,detection,34,8.502052,55.000000
738754.294296,detection,32,0.022954,1462.000000
738754.294297,detection,99,0.729167,0.000000
738754.294297,detection,85,0.022954,0.729167
738754.294297,detection,66,0.022954,8.502052
738754.294297,detection,127,0.022954,8.502052
738754.379616,detection,65,1516.000000,0.000000
738754.380115,detection,35,0.905405,223.000000
738754.380140,detection,34,8.531662,58.000000
738754.380216,detection,32,0.024276,1516.000000
738754.380216,detection,99,0.729167,0.000000
738754.380216,detection,85,0.024276,0.729167
738754.380216,detection,66,0.024276,8.531662
738754.380216,detection,127,0.024276,8.531662
738754.465647,detection,65,1529.000000,0.000000
738754.466169,detection,35,0.908297,230.000000
738754.466194,detection,34,8.574231,57.000000
738754.466271,detection,32,0.022299,1529.000000
738754.466271,detection,99,0.729167,0.000000
738754.466271,detection,85,0.022299,0.729167
738754.466271,detection,66,0.022299,8.574231
738754.466271,detection,127,0.022299,8.574231
738754.553077,detection,65,1569.000000,0.000000
738754.553640,detection,35,0.911392,238.000000
