timestamp,phase,code,valueA,valueB
690156.672321,camera,96,0.000833,800.000000
690156.994247,detection,65,67.000000,0.000000
690156.994405,detection,35,0.864865,38.000000
690156.994435,detection,34,1.701493,3.000000
690156.994449,detection,32,0.033688,67.000000
690156.994449,detection,98,0.451389,0.000000
690156.994449,detection,84,0.864865,1.701493
690156.994449,detection,66,0.000000,0.000000
690156.994450,detection,127,0.000000,0.000000
690157.068251,detection,65,1003.000000,0.000000
690157.068662,detection,35,0.914438,188.000000
690157.068683,detection,34,4.123629,22.000000
690157.068733,detection,32,0.021662,1003.000000
690157.068733,detection,99,0.843056,0.000000
690157.068734,detection,85,0.021662,0.843056
690157.068734,detection,66,0.021662,4.123629
690157.068734,detection,127,0.021662,4.123629
690157.146115,detection,65,983.000000,0.000000
690157.146496,detection,35,0.915730,179.000000
690157.146517,detection,34,4.188200,23.000000
690157.146567,detection,32,0.019263,983.000000
690157.146567,detection,99,0.833333,0.000000
690157.146567,detection,85,0.019263,0.833333
690157.146567,detection,66,0.019263,4.188200
690157.146568,detection,127,0.019263,4.188200
690157.223280,detection,65,957.000000,0.000000
690157.223676,detection,35,0.906077,182.000000
690157.223698,detection,34,4.564263,24.000000
690157.223749,detection,32,0.021298,957.000000
690157.223750,detection,99,0.837500,0.000000
690157.223750,detection,85,0.021298,0.837500
690157.223750,detection,66,0.021298,4.564263
690157.223750,detection,127,0.021298,4.564263
690157.299444,detection,65,979.000000,0.000000
690157.299840,detection,35,0.912568,184.000000
690157.299860,detection,34,5.074566,27.000000
690157.299906,detection,32,0.020739,979.000000
690157.299906,detection,99,0.837500,0.000000
690157.299906,detection,85,0.020739,0.837500
690157.299907,detection,66,0.020739,5.074566
690157.299907,detection,127,0.020739,5.074566
690157.375808,detection,65,937.000000,0.000000
690157.376133,detection,35,0.911602,182.000000
690157.376153,detection,34,4.273212,22.000000
690157.376199,detection,32,0.018922,937.000000
690157.376199,detection,99,0.852778,0.000000
690157.376199,detection,85,0.018922,0.852778
690157.376200,detection,66,0.018922,4.273212
690157.376200,detection,127,0.018922,4.273212
690157.452459,detection,65,918.000000,0.000000
690157.452782,detection,35,0.906077,182.000000
690157.452801,detection,34,3.965142,20.000000
690157.452845,detection,32,0.020069,918.000000
690157.452846,detection,99,0.852778,0.000000
690157.452846,detection,85,0.020069,0.852778
690157.452846,detection,66,0.020069,3.965142
690157.452846,detection,127,0.020069,3.965142
690157.529499,detection,65,939.000000,0.000000
690157.529812,detection,35,0.920904,178.000000
690157.529830,detection,34,4.170394,22.000000
690157.529879,detection,32,0.017866,939.000000
690157.529879,detection,99,0.681944,0.000000
690157.529879,detection,85,0.017866,0.681944
690157.529880,detection,66,0.017866,4.170394
690157.529880,detection,127,0.017866,4.170394
690157.606881,detection,65,940.000000,0.000000
690157.607180,detection,35,0.916201,180.000000
690157.607198,detection,34,3.829787,20.000000
690157.607242,detection,32,0.015504,940.000000
690157.607242,detection,99,0.851389,0.000000
690157.607242,detection,85,0.015504,0.851389
690157.607242,detection,66,0.015504,3.829787
690157.607242,detection,127,0.015504,3.829787
690157.607329,detection,128,0.021662,1.000000
690157.607329,detection,129,0.875000,8.000000
690157.607329,detection,130,2.000000,1.000000
690157.607329,detection,144,0.021662,1.000000
690157.607333,detection,144,0.021662,1.000000
690157.607333,detection,126,8.000000,0.021662
690157.607333,detection,128,0.021662,1.000000
690157.607333,detection,144,0.021662,1.000000
690157.607334,detection,144,0.021662,1.000000
690157.684315,detection,65,936.000000,0.000000
690157.684630,detection,35,0.908602,187.000000
690157.684649,detection,34,3.795940,19.000000
690157.684693,detection,32,0.016869,936.000000
690157.684693,detection,99,0.850000,0.000000
690157.684693,detection,85,0.016869,0.850000
690157.684693,detection,66,0.016869,3.795940
690157.684693,detection,127,0.016869,3.795940
690157.762232,detection,65,982.000000,0.000000
690157.762545,detection,35,0.911602,182.000000
690157.762564,detection,34,4.448065,24.000000
690157.762610,detection,32,0.016125,982.000000
690157.762610,detection,99,0.850000,0.000000
690157.762610,detection,85,0.016125,0.850000
690157.762610,detection,66,0.016125,4.448065
690157.762610,detection,127,0.016125,4.448065
690157.840009,detection,65,962.000000,0.000000
690157.840319,detection,35,0.909574,189.000000
690157.840337,detection,34,4.911642,25.000000
690157.840380,detection,32,0.016645,962.000000
690157.840380,detection,99,0.854167,0.000000
690157.840380,detection,85,0.016645,0.854167
690157.840380,detection,66,0.016645,4.911642
690157.840380,detection,127,0.016645,4.911642
690157.918078,detection,65,988.000000,0.000000
690157.918402,detection,35,0.904762,190.000000
690157.918421,detection,34,4.807693,25.000000
690157.918466,detection,32,0.016066,988.000000
690157.918466,detection,99,0.850000,0.000000
690157.918467,detection,85,0.016066,0.850000
690157.918467,detection,66,0.016066,4.807693
690157.918467,detection,127,0.016066,4.807693
690157.996300,detection,65,979.000000,0.000000
690157.996594,detection,35,0.910615,180.000000
690157.996612,detection,34,4.780388,26.000000
690157.996655,detection,32,0.017107,979.000000
690157.996655,detection,99,0.776389,0.000000
690157.996655,detection,85,0.017107,0.776389
690157.996656,detection,66,0.017107,4.780388
690157.996656,detection,127,0.017107,4.780388
690158.074985,detection,65,2199.000000,0.000000
690158.075455,detection,35,0.941176,256.000000
690158.075479,detection,34,4.656662,40.000000
690158.075576,detection,32,0.013773,2199.000000
690158.075577,detection,99,0.855556,0.000000
690158.075577,detection,85,0.013773,0.855556
690158.075577,detection,66,0.013773,4.656662
690158.075577,detection,127,0.013773,4.656662
690158.155759,detection,65,2382.000000,0.000000
690158.156377,detection,35,0.940945,255.000000
690158.156411,detection,34,4.496222,42.000000
690158.156516,detection,32,0.013743,2382.000000
690158.156516,detection,99,0.856944,0.000000
690158.156516,detection,85,0.013743,0.856944
690158.156517,detection,66,0.013743,4.496222
690158.156517,detection,127,0.013743,4.496222
690158.236569,detection,65,2497.000000,0.000000
690158.237104,detection,35,0.946154,261.000000
690158.237131,detection,34,4.494594,43.000000
690158.237252,detection,32,0.014944,2497.000000
690158.237252,detection,99,0.858333,0.000000
690158.237252,detection,85,0.014944,0.858333
690158.237252,detection,66,0.014944,4.494594
690158.237252,detection,127,0.014944,4.494594
690158.237267,detection,128,0.017107,1.000000
690158.237267,detection,129,1.000000,8.000000
690158.237267,detection,130,2.000000,1.000000
690158.237267,detection,144,0.017107,1.000000
690158.237269,detection,144,0.017107,1.000000
690158.237269,detection,126,8.000000,0.017107
690158.237269,detection,128,0.017107,1.000000
690158.237270,detection,144,0.017107,1.000000
690158.237270,detection,144,0.017107,1.000000
